price,bedrooms,bathrooms,condition,grade,sqft_living,sqft_lot,yr_built,waterfront
397000,5,1,4,6,1590,6794,1944,0
895990,4,2.75,3,9,3625,5637,2014,0
259000,3,2,3,7,2410,9000,1933,0
420000,2,1,3,7,1210,24875,1955,0
518000,3,2.5,3,8,1360,2096,2008,0
425000,3,1.75,5,7,1300,8188,1942,0
182500,2,1,3,6,1100,7575,1973,0
549900,3,1.5,4,7,1440,4005,1929,0
445000,3,1.75,4,7,1790,9000,1980,0
452000,2,1.75,4,7,1980,5400,1946,0
715000,5,1.75,3,7,1970,5500,1951,0
559000,3,2.5,3,8,1860,4400,1989,0
3.30E+06,5,6.25,3,11,4160,18969,2001,0
250000,4,1.75,4,7,1710,7350,1977,0
1.23E+06,5,4,3,9,1560,6656,2008,0
276500,4,2.25,4,7,1030,114998,1960,0
440000,4,2.5,4,9,2420,7663,1987,0
543200,6,2.25,5,7,2520,7797,1940,0
250000,1,1,3,6,1770,4850,1918,0
625000,4,2.5,3,8,2120,9600,1977,0
530100,3,1,3,7,1500,3914,1926,0
549900,2,1.75,3,8,1160,1327,2014,0
430000,4,1.5,4,7,1560,6969,1962,0
835000,3,2.5,3,10,3320,6856,2009,0
409500,4,2.75,3,7,2360,11000,1968,0
329000,4,2.5,3,7,1600,8942,1947,0
940000,4,2.75,3,8,1730,5000,1912,0
539950,3,2,3,7,1240,3600,1910,0
579950,4,2.5,5,8,2810,213444,1984,0
881000,5,3,5,8,2190,5415,1925,0
362500,3,1,3,6,1550,5687,1916,0
243950,2,1,5,6,1680,66022,1961,0
658000,4,2.75,3,9,3200,7027,2008,0
218250,3,1.5,3,7,1190,9611,1968,0
655000,4,2.5,3,10,3070,8515,1999,0
255000,3,2,3,7,1560,7710,1990,0
215000,3,1,3,7,1640,5850,1918,0
1.27E+06,3,1.75,4,8,2970,5657,1941,0
2.92E+06,4,4.75,5,10,3900,9687,1926,0
424305,3,2.5,5,8,1410,13056,1910,0
494000,4,1.75,4,7,1670,5000,1925,0
560000,4,2.5,3,9,2260,3713,2003,0
130000,3,1,1,7,3290,6000,1908,0
468000,4,2.5,5,8,1640,112384,1927,0
480000,5,3,5,7,2240,10750,1952,0
475000,3,1.75,4,7,1510,3889,1926,0
285000,4,1.75,4,7,1600,8587,1967,0
765000,5,3,3,7,1730,5529,1964,0
208000,2,1,4,6,1160,8250,1924,0
372000,3,2.5,3,8,2910,5620,2001,0
470000,2,1,3,7,1270,5512,1947,0
451000,5,2.75,3,7,1700,8539,1967,0
442200,4,1.75,3,8,1920,8400,1974,0
330000,4,2.5,4,8,2290,7809,1991,0
335000,3,1.75,4,6,1160,5120,1949,0
280000,3,2,3,7,1640,9240,1995,0
625000,3,1.75,4,8,1720,6050,1950,0
345000,3,2.5,3,8,1900,3920,2003,0
255950,4,1,5,7,1970,20800,1964,0
570000,4,1,3,7,1700,6000,1918,0
685000,3,1.5,3,8,2200,8558,1960,0
273148,3,1.75,4,7,1840,7245,1974,0
246500,3,2.5,3,7,1370,7686,1989,0
349950,5,2.5,3,7,1550,9081,1983,0
545000,4,2,3,6,1600,4160,1926,0
403000,3,2.5,3,7,1377,1466,2005,0
299950,4,2.5,3,7,2520,4085,2003,0
792000,3,2.5,3,10,3230,14933,1990,0
418000,5,2.5,4,7,1310,5413,1929,0
332500,4,1,3,6,1310,7906,1944,0
337000,3,2.5,5,7,1460,29621,1975,0
212000,2,1,3,6,1330,6351,1949,0
542000,2,2.25,4,9,1800,2755,1979,0
622500,4,2.5,3,9,2750,7760,2000,0
260000,3,1.75,3,7,1580,7218,1985,0
525000,3,1.75,4,8,2170,36962,1977,0
975000,5,3.5,3,11,3600,35074,1976,0
1.14E+06,4,1.75,4,9,2960,5711,1941,0
500000,3,1,4,7,2019,10360,1964,0
554000,5,2.25,4,8,2420,10793,1961,0
343000,4,2.5,3,7,2760,5173,2004,0
515000,2,1.75,3,8,1560,12416,2009,0
492000,2,1,4,6,1260,5376,1922,0
655000,4,3,4,8,2090,8022,1984,0
290000,3,2.5,3,7,1700,7210,2000,0
952500,4,1.5,4,10,1970,4431,1910,0
235000,2,1,3,7,1220,6000,1941,0
323000,3,1.5,3,8,1730,6840,1955,0
1.05E+06,3,2.5,3,9,1890,3505,2008,0
265000,0,0.75,3,4,1920,224341,2003,0
200000,2,1,4,6,1230,9600,1941,0
419995,3,2.25,4,7,1830,8720,1968,0
1.50E+06,3,3,4,10,3150,11447,1980,0
455000,3,2.5,3,7,1580,9104,1987,0
660000,3,3.5,4,8,2050,18019,1996,0
319000,3,1,4,7,1390,10095,1968,0
390000,3,1.75,3,7,2092,217800,1981,0
718500,3,1.5,3,8,2810,6240,1952,0
474000,2,1,3,7,1070,3160,1926,0
615750,4,2,3,7,1690,6360,1945,0
551000,3,2.5,3,8,1920,7200,1994,0
230000,3,2.25,3,7,1500,7210,1984,0
790000,4,2.5,3,9,3990,8598,2004,0
1.23E+06,3,2.5,3,9,1640,1369,2007,0
325000,3,2.25,3,7,1700,6749,1995,0
705000,4,2.75,3,8,2660,5592,2001,0
259000,4,1.75,3,7,1390,9490,1979,0
306000,3,1.5,4,7,1300,8700,1959,0
315000,3,1,3,6,1160,11666,1928,0
392500,3,1,3,7,1430,7650,1952,0
1.07E+06,4,2.25,4,9,2610,12884,1968,0
350500,2,2.5,3,8,1470,1503,1999,0
825000,4,3.5,3,9,1950,9792,1938,0
235000,4,1,3,6,1190,6360,1944,0
650000,3,2,4,8,1710,64033,1976,0
675000,4,3,4,7,1520,3758,1964,0
265000,4,1,4,7,1560,8505,1955,0
822500,2,1,3,7,2390,6098,1924,0
705000,3,2.75,4,8,2120,4000,1956,0
2.63E+06,6,4.75,4,11,2930,7200,1909,0
685000,2,1.5,3,7,1260,1740,1943,0
630000,4,2,5,7,1300,4950,1946,0
1.25E+06,4,3.25,4,11,2900,18786,1990,0
359000,4,2.5,3,8,1990,10802,1976,0
784500,4,5,3,11,2980,13000,1993,0
850000,3,2,3,9,2340,10980,1961,0
410000,3,2.5,3,9,2650,6054,2005,0
252000,4,1.75,4,7,1330,7975,1966,0
618000,5,1.75,4,7,2180,20674,1955,0
265000,3,1,3,6,1120,1198,1947,0
465000,3,2,3,8,1410,7428,1969,0
240000,2,1,3,6,1500,6678,1947,0
217000,3,1,3,7,1490,14940,1959,0
415000,4,2.25,4,7,1460,4200,1909,0
274000,2,2,4,7,1700,8030,1980,0
420000,5,3,3,7,1990,6064,2003,0
1.06E+06,4,2.75,4,8,1590,4000,1925,0
1.42E+06,4,5.25,3,12,4900,35000,1989,0
618500,3,2,4,7,1800,5000,1942,0
295000,3,1.5,4,8,1670,9169,1956,0
400000,3,2,3,8,1840,11497,1980,0
595000,3,2.5,3,8,1930,7217,2002,0
1.73E+06,4,3,4,10,3080,17595,1976,0
261000,3,1.75,3,7,1370,7686,1987,0
780000,5,2.5,5,8,1210,4000,1929,0
589000,3,1.5,3,7,1910,4800,1947,0
230000,3,1.75,4,7,1120,7506,1981,0
690000,4,3.5,3,10,2880,2428,2006,0
524000,4,2.25,3,8,2090,15039,1981,0
380000,2,2.5,3,7,1290,1328,2011,0
357500,3,1,4,7,1480,4080,1945,0
330000,3,2,3,8,2560,9772,1994,0
635000,5,1.75,4,7,1980,4750,1920,0
934000,9,3,3,7,2460,4400,1918,0
358500,2,1.75,3,8,1380,1107,2005,0
401000,3,1.5,3,8,1470,6523,1955,0
270000,3,2,3,8,2080,8084,1992,0
705000,4,2,4,8,2060,6600,1954,0
325000,3,2,3,7,1660,15593,1988,0
384950,3,1,4,7,1220,7740,1909,0
310000,3,1,4,7,1470,9730,1953,0
829950,4,2.5,3,10,3190,36820,1992,0
353000,3,2.5,3,7,2080,6021,2002,0
170500,2,1,3,7,1370,8833,1981,0
885250,4,2.5,3,10,3040,49658,1999,0
2.70E+06,4,3.25,3,11,2760,8525,2001,1
245000,3,1.5,5,7,1450,9282,1957,0
469000,3,2.5,3,8,1410,1923,2008,0
455000,3,1,3,7,1410,4080,1927,0
305000,4,2.5,3,8,2100,5414,2002,0
840000,7,4.5,5,10,2810,40510,1982,0
905000,5,3.5,3,10,2940,10753,1996,0
219200,3,2,4,7,1540,7480,1968,0
455000,3,1.5,3,7,1450,7931,1965,0
195000,2,1,3,6,1200,12500,1940,0
799000,3,1,3,8,2140,4916,1902,0
285000,2,1,4,6,1240,8155,1948,0
300000,3,1.5,3,7,1250,13368,1979,0
83000,2,1,3,5,2060,6533,1918,0
220000,2,1,4,7,1010,3844,1928,0
174500,2,2.5,3,7,1430,3609,1986,0
695000,4,2.5,3,9,2480,9528,1987,0
255000,3,1.5,3,7,1290,8400,1959,0
539000,5,2.25,3,8,1930,7245,1973,0
552700,2,1,3,7,1110,1673,1925,0
571500,3,1,4,6,1630,9946,1952,0
263700,3,1,3,6,1340,9450,1950,0
3.30E+06,8,4,5,12,4210,8325,1904,0
186950,2,2,3,7,1390,1302,1986,0
520000,3,1.75,3,8,2100,53628,1985,0
358000,3,1.5,4,7,1340,7242,1969,0
210000,2,0.75,2,6,1240,11000,1948,0
3.65E+06,5,3.75,3,12,4190,11275,2007,0
543000,4,2.25,3,8,1610,8062,1983,0
330000,4,2.25,3,7,1650,8875,1960,0
529000,3,2,3,7,1880,4212,1907,0
295000,1,1,4,7,1340,5000,1907,0
365000,3,1,3,7,1610,10080,1962,0
473000,3,3,3,8,1390,1140,2005,0
403500,3,1,3,8,1860,7971,1960,0
544000,3,1.5,3,7,1960,6047,1910,0
621000,3,1,4,7,1510,4000,1927,0
672600,3,2.25,3,8,1420,5650,1908,0
689800,2,1.75,3,7,1730,5966,1950,0
613000,3,1.5,4,7,2120,4480,1918,0
808000,4,2.25,4,9,2630,8847,1987,0
301000,3,1,4,7,1900,6484,1956,0
340000,3,1.75,4,7,1550,10707,1987,0
206000,3,1,3,7,1260,8400,1963,0
550000,3,1.5,4,7,1590,9000,1960,0
325000,2,1,2,6,1440,4800,1912,0
475000,3,2.5,3,8,2090,7330,1986,0
432100,3,1.75,3,8,1860,7000,1976,0
359000,3,2,4,7,1480,7900,1959,0
490000,3,1,4,6,1370,4800,1926,0
648360,4,1.75,4,7,2330,9180,1947,0
340000,3,1.75,5,6,2490,9264,1918,0
545000,3,2,5,7,1510,8803,1955,0
115000,2,0.75,3,5,1330,7980,1952,0
705640,3,2.25,4,8,2615,12043,1968,0
300000,3,2.25,3,7,1760,1958,2003,0
1.65E+06,4,2.75,4,9,2600,11195,1949,0
1.14E+06,4,3.5,3,8,2180,5200,1999,0
280000,3,1.75,5,7,1250,7467,1944,0
245000,4,1.75,4,8,1860,8800,1981,0
564000,4,1,4,7,1430,4080,1925,0
849000,3,1.75,5,9,1870,5023,1954,0
698000,3,1.75,4,7,1340,7200,1964,0
319000,3,1,3,7,1320,7528,1971,0
1.45E+06,3,3.5,3,10,2500,15400,2000,0
695000,4,3.5,5,9,2260,23400,1992,0
680000,4,2.75,5,7,1540,4200,1951,0
287500,4,2.25,3,8,2140,11871,1985,0
465000,3,3.25,3,8,1540,1840,2001,0
335000,3,1,4,6,1520,14404,1981,0
602000,4,1.75,4,8,2780,35532,1981,0
482000,3,2.5,3,8,2400,6550,2003,0
220000,5,1,3,7,910,8382,1918,0
206000,4,2,3,6,1320,5956,1978,0
1.10E+06,4,3,3,9,2400,6144,1954,0
491150,3,2.5,3,7,1650,3148,2003,0
390000,4,2.75,3,8,2370,12497,1975,0
393000,4,2.5,3,7,2641,8535,1998,0
635000,4,2,3,9,2410,7713,1992,0
490000,2,1,4,8,1750,5000,1937,0
770000,4,3.5,3,9,1350,1288,1930,0
665000,2,2,5,8,1470,4590,1906,0
287000,3,1,3,7,1530,24463,1965,0
410000,3,1,3,7,1390,5850,1924,0
562000,3,2,5,8,990,5400,1925,0
475000,2,2,3,7,2280,29918,1983,0
387500,3,3.25,3,8,1860,2218,2001,0
580000,5,2,4,7,2040,7464,1962,0
930000,3,2.5,3,10,3200,6227,2000,0
625000,3,1.75,4,7,2260,17494,1948,0
325000,3,2,3,8,2010,5600,1999,0
235000,3,1.75,3,7,1820,11520,1960,0
450000,2,1,4,8,1390,5234,1931,0
745000,4,2.75,5,8,1960,5650,1909,0
223000,4,2,4,7,1110,8400,1961,0
630000,4,1.75,3,7,1670,9336,1937,0
413450,3,2.5,3,8,1540,1418,2008,0
720000,5,2.75,3,9,2980,6018,2005,0
339000,3,1.5,4,7,1400,16100,1973,0
1.12E+06,4,3.5,3,7,2340,4000,1919,0
839000,5,4,3,10,3080,11307,1996,0
2.95E+06,4,3.25,5,10,4140,19281,1923,1
568000,4,2,4,7,2470,62290,1966,0
269000,3,2,3,7,1660,6757,1994,0
382000,2,2,4,8,1800,2560,1974,0
574000,2,2.25,3,8,1230,1800,2009,0
405000,3,2.5,3,7,2230,4437,2002,0
572000,3,2.5,3,8,2280,9626,1987,0
675000,4,2.25,4,9,2850,12410,1976,0
165000,4,1,3,6,1210,7920,1944,0
260000,4,1,3,6,1210,7920,1944,0
196000,3,1,3,6,1580,7200,1953,0
515000,3,2.5,3,8,2980,10029,2003,0
810000,4,3.5,3,8,2360,10541,1979,0
365650,4,2.25,4,8,2100,7700,1977,0
651000,3,3,3,8,2260,1834,2002,0
240000,2,1,3,6,720,6345,1943,0
299000,3,2,3,8,2000,6245,2004,0
768000,3,2.5,3,9,2800,10025,1988,0
397380,2,1,3,6,1220,6781,1924,0
476000,4,3,3,7,2180,6885,1945,0
315000,3,1,3,7,1420,6000,1957,0
240000,3,2.25,3,7,1550,7375,1980,0
325000,2,1,4,6,1400,4080,1941,0
160000,3,1.75,3,7,1530,8006,1990,0
435000,3,2.5,3,8,2260,5100,2007,0
427500,3,1.75,4,7,1690,13125,1967,0
450000,5,2.5,4,8,2170,10500,1984,0
688000,3,1.5,3,8,1840,4998,1928,0
285000,4,1,3,6,1170,4000,1947,0
530000,3,3.25,3,8,1390,1174,2006,0
195000,4,1.75,3,7,1620,8468,1928,0
250200,3,1.5,5,7,1150,7455,1959,0
1.10E+06,3,2.25,5,7,2660,9621,1977,0
732500,3,2.5,3,9,2450,8440,1988,0
194250,3,2.25,3,7,1490,8766,1987,0
526000,4,2,3,7,1560,7896,1966,0
520000,4,2.75,3,7,2250,10797,1958,0
526000,3,1.75,3,7,1360,6125,1958,0
1.14E+06,5,4,3,11,3270,34500,1992,0
202000,2,1,4,6,1280,7627,1950,0
645500,4,2.5,3,9,2980,8622,2000,0
570000,1,1,4,6,1120,9736,1905,1
325000,3,2,4,5,1830,8100,1936,0
725000,2,1,3,9,1540,5892,2007,0
192000,3,1.75,3,6,1240,8834,1987,0
560000,2,1,4,7,1610,9219,1960,0
283450,5,2.75,3,7,1920,6486,1979,0
863000,4,1.75,3,9,1490,5400,1924,0
815000,4,2,3,7,1620,2595,1986,0
245000,2,1,5,6,1280,6497,1942,0
1.32E+06,4,3,4,8,1840,10273,1953,0
1.16E+06,4,3.5,3,10,4190,13137,1994,0
480000,3,2.5,3,7,2360,4427,1999,0
600000,4,2.5,3,7,2800,5890,2001,0
329950,2,1,4,6,1480,6660,1956,0
299500,4,2.5,3,8,1910,12133,1986,0
460000,3,2.5,3,7,860,5137,1941,0
515000,5,3.5,3,8,1900,7296,2000,0
405000,3,2.25,3,8,1520,1470,2004,0
483000,4,1.5,3,7,1400,3185,1927,0
377000,4,2.5,3,8,1900,8961,1992,0
568000,4,1.75,3,7,2790,16401,1956,0
355000,2,1.75,4,7,1150,4800,1926,0
640000,4,1.75,4,7,1690,4000,1911,0
270000,4,1,3,6,1460,8433,1947,0
559950,5,3.5,3,9,2310,8193,2005,0
515000,4,3,3,7,1920,7961,1969,0
352000,4,1.75,3,7,1510,6038,1954,0
595888,3,1.75,5,9,2030,8160,1958,0
588000,4,2.25,3,8,2390,7507,1977,0
1.05E+06,4,3.25,5,10,2700,9100,1959,0
260000,3,1.5,3,8,1840,9305,1983,0
1.60E+06,4,3.5,3,9,2460,6050,2005,0
380000,2,1,3,6,1000,4800,1952,0
802000,2,2.5,3,8,2170,6327,2003,0
1.33E+06,4,3.25,5,10,2850,4800,1905,0
710000,4,2.75,3,8,1890,3600,1907,0
600000,3,2.5,3,9,2250,75794,2004,0
707900,3,1,4,7,2240,4590,1929,0
179950,2,1,3,7,1410,7227,1982,0
683000,4,2.5,3,9,2430,7701,1990,0
222400,3,2,3,7,1590,9518,1995,0
517000,2,1.5,4,7,1130,3408,1912,0
410000,3,2.75,5,7,1560,7518,1985,0
480000,3,1.75,4,7,1220,3880,1952,0
430000,3,1.75,5,8,2160,8400,1974,0
439950,5,1.75,3,7,1790,8820,1979,0
797500,4,2.5,3,10,3460,8872,1998,0
379000,4,1.5,5,7,1470,5934,1920,0
575000,1,1,1,6,1130,4800,1918,0
247500,3,1,4,7,1890,11060,1962,0
385000,4,2.75,3,9,2700,37457,1984,0
423000,4,1.75,4,7,1460,6906,1941,0
550000,3,1.75,3,7,1550,5618,1953,0
415000,4,1,3,7,1220,5520,1927,0
693000,3,2.25,5,8,3090,12889,1952,0
543000,2,1,5,7,1370,4700,1910,0
465000,5,1.75,3,7,2340,9030,1953,0
280000,3,2.5,3,7,1060,1524,2004,0
1.39E+06,3,1.25,3,11,1910,6653,1992,0
665000,6,3,3,8,2480,9200,1972,0
237950,3,1.75,5,6,1010,7314,1960,0
440000,4,2.75,3,8,2240,9750,1962,0
618000,2,1,4,7,2150,4700,1928,0
572000,3,2.25,5,7,1180,4000,1920,0
725000,3,1.5,3,7,1300,4000,1940,0
454000,3,1,4,7,1970,13500,1970,0
535000,4,1,4,7,1120,8816,1920,0
249000,3,2.5,3,7,2140,7500,1979,0
395000,4,2.75,4,8,1970,51836,1961,0
690000,3,2,4,8,2590,7188,1954,0
526500,3,1.5,4,7,1680,8431,1928,0
325000,4,1.5,3,7,1550,7592,1956,0
495000,3,3,5,7,1320,4080,1948,0
825000,5,3,3,9,3070,8527,2011,0
383000,3,1.5,4,7,1350,14850,1910,0
320000,3,1.75,3,7,1460,4498,1954,0
475000,3,2.5,3,7,2580,87117,1989,0
275000,3,2.5,3,7,1810,6825,1993,0
1.15E+06,2,2.25,5,9,2790,9300,1937,0
455000,3,1.75,5,8,2220,19884,1959,0
262000,5,1,3,7,1740,7808,1962,0
390000,4,1,3,7,1360,4840,1950,0
300000,3,2.25,4,8,2090,8823,1985,0
746300,3,1.75,3,9,2060,8124,1964,0
267000,3,1.5,4,7,1460,9463,1952,0
525000,3,2.5,4,7,1790,7030,1972,0
570000,3,1.75,3,7,1610,7313,1977,0
360000,4,2.25,4,7,1650,8100,1964,0
1.05E+06,3,1,4,6,2000,44431,1947,0
699950,3,2.5,3,9,2470,4106,2003,0
375000,4,2.5,4,8,2370,133729,1973,0
625000,4,1.75,4,7,1440,6770,1924,0
464050,2,1,4,7,1320,4440,1928,0
470000,5,2.5,3,8,2080,8633,1976,0
330000,4,2,3,7,1670,9100,1967,0
537000,4,1.75,4,7,2230,8040,1967,0
250000,3,2,5,7,1470,29150,1976,0
835000,4,2.5,3,10,2870,34417,1986,0
770000,4,1,4,7,1570,3750,1912,0
650000,4,2,3,7,2450,6000,1910,0
335000,3,1.75,3,7,1750,13500,1953,0
350000,3,1.75,4,7,1560,20741,1965,0
415000,5,2.75,4,7,1840,8906,1978,0
788000,4,2.5,4,8,2680,10020,1977,0
640000,4,2.75,4,7,1990,7379,1915,0
388000,4,2.5,3,8,2450,8109,1993,0
360000,6,1.75,3,7,2110,8475,1969,0
692500,6,1.75,3,7,2110,8475,1969,0
425000,4,1.5,3,6,1410,6180,1946,0
645000,4,1.5,3,6,1410,6180,1946,0
340000,3,1,3,7,1200,8308,1948,0
713000,4,3.25,4,8,2550,43560,1984,0
430000,3,2.75,3,8,1020,7440,1994,0
280000,3,2.25,4,7,2070,7300,1974,0
215000,3,2,3,7,1390,2052,1986,0
306000,3,2.5,3,8,2080,8084,1984,0
299900,3,1,3,7,1780,8593,1979,0
534000,5,1.75,3,7,1930,8625,1959,0
1.16E+06,3,2.75,3,9,3370,5500,1939,0
1.17E+06,3,2.5,5,9,2320,5000,1942,0
199990,2,1,3,6,1460,6430,1935,0
946000,4,3,3,9,2760,10018,1989,0
295000,4,1,3,7,1639,7492,1947,0
475000,2,1,3,6,1700,5150,1909,0
750000,5,3.5,3,8,1060,69260,1994,0
1.23E+06,4,2.5,4,9,2030,32181,1974,1
183500,3,1,4,6,1370,8469,1975,0
450000,2,1,4,6,1630,4040,1924,0
180000,3,1,3,7,1160,5500,1961,0
707000,5,4.5,4,8,1290,12040,1926,0
230000,2,0.75,3,6,1220,4080,1939,0
192500,3,1,4,7,1190,9750,1966,0
309000,3,2.5,3,7,1980,3800,2005,0
759000,3,1.5,4,8,2280,5800,1949,0
1.12E+06,4,3.75,3,11,3940,14212,2002,0
462000,5,1.75,4,7,1560,8190,1966,0
229000,4,1.5,3,7,1770,9150,1920,0
399950,2,2.25,3,8,1140,1339,1999,0
325000,5,2,4,5,1940,8501,1943,0
512000,2,2.25,3,8,1310,1304,2007,0
410000,5,2.75,3,7,2910,5000,2006,0
210000,2,1,3,7,1180,6000,1956,0
325000,4,2.25,4,7,1890,11368,1975,0
685000,3,2.5,3,8,2220,8388,1979,0
488000,2,2,3,7,1340,4750,1944,0
247500,3,2.25,3,7,1710,6318,1998,0
489000,4,2,4,7,1540,11000,1940,0
725000,4,1.75,4,8,2080,6000,1953,0
199950,3,1.5,3,6,1370,9884,1958,0
670000,5,3,3,8,2170,8215,1973,0
275000,3,2,4,7,1590,7725,1967,0
1.00E+06,3,1.75,3,8,3010,6000,1924,0
255000,3,2,3,7,1350,7846,1984,0
465000,3,1.75,3,7,1980,9137,1960,0
259000,3,1.75,3,7,1430,3767,2012,0
695000,3,3.5,3,9,2450,4187,2008,0
505000,3,1.75,3,7,1820,8100,1976,0
631500,2,1,4,8,1680,3200,1927,0
630500,3,1,3,7,1900,3600,1926,0
999000,4,2.75,3,10,2010,16020,1992,0
740000,3,1.5,4,7,1570,3672,1910,0
650000,3,2.5,4,8,950,6380,1931,0
554000,2,2,3,8,1670,4500,2004,0
400000,3,2.5,3,8,2580,70131,1946,0
529941,3,2,4,7,2020,9720,1961,0
310000,3,1,3,6,1330,5053,1903,0
389000,3,1,3,6,1330,5053,1903,0
731781,3,3,3,9,2880,4972,2006,0
502501,2,1,3,7,1830,4750,1946,0
443000,3,1.75,4,7,1680,7725,1968,0
607000,3,2,5,7,1400,4080,1921,0
2.15E+06,3,3.5,5,10,2980,5500,1909,0
585000,4,2.5,3,8,2360,13879,1975,0
1.03E+06,3,2.5,3,9,3440,12842,1989,0
315000,3,2.5,3,8,1880,7000,1993,0
180000,2,1,4,6,1150,5695,1958,0
322500,3,2,3,7,2100,15101,1989,0
568500,3,2.75,4,7,1510,7107,1981,0
813000,4,2.75,4,8,2250,5550,1948,0
1.09E+06,5,2.25,4,10,2760,13927,1976,0
424000,4,2,3,8,1450,5965,1965,0
235000,2,1,3,6,1960,7176,1903,0
740000,3,3.5,5,9,2030,4550,1907,0
415000,1,1,3,7,1270,3000,1900,0
432000,3,2.75,3,6,1520,14212,1982,0
1.27E+06,5,3.25,3,12,4410,59677,1990,0
676500,3,1.75,3,8,2440,5051,1961,0
419000,2,1,4,6,1030,5816,1943,0
650000,3,2.5,3,9,2880,32688,1998,0
239000,2,1,4,7,1490,16920,1954,0
900000,4,2.5,5,8,2020,4372,1935,0
330000,5,1.75,3,7,2170,9418,1981,0
510000,3,1.75,3,8,1230,14904,1982,0
465000,4,2.5,3,9,3040,6000,2012,0
1.70E+06,3,2.75,4,10,3120,14810,1974,1
490000,3,2.25,3,9,3050,8588,1989,0
2.68E+06,5,3,4,11,3620,22325,1985,0
1.00E+06,3,2.25,3,9,2070,38600,2005,0
469950,4,2.75,3,8,2530,14055,1997,0
536000,3,1.75,3,7,1590,6380,1925,0
244950,4,2.5,4,7,1760,11726,1966,0
575000,3,1,4,7,1240,2400,1928,0
361000,5,2.75,3,7,2400,6000,1984,0
650000,5,2.25,5,7,1950,10361,1957,0
230005,2,1,2,7,1770,5000,1951,0
293000,4,2.5,3,9,1600,44287,1973,0
445000,3,3,3,8,2150,14695,2010,0
280000,4,1.5,3,7,1340,6165,1954,0
520000,3,2.25,3,8,1850,8209,1985,0
780000,4,3.25,3,10,1730,11775,1991,0
625000,3,1.75,4,8,1990,45789,1978,0
239950,3,1.75,3,7,1640,9167,1986,0
335000,3,1.5,3,7,1190,6000,1957,0
612000,3,2.5,3,8,2010,7972,1989,0
200000,2,1,3,6,1300,8000,1954,0
345000,3,1.75,4,8,2590,7949,1985,0
520000,4,2.5,3,8,2330,6938,1974,0
855000,4,2.25,3,8,2100,4080,1918,0
567500,4,1.75,3,7,1510,4600,1950,0
208000,3,1.5,4,7,1370,7869,1967,0
452000,3,1.75,3,7,1260,7528,1922,0
555000,3,3,3,9,2540,9979,1988,0
519000,5,2.75,5,8,1940,10800,1979,0
474950,3,2.25,3,9,1080,4120,2013,0
419000,3,2.25,3,7,2260,20747,1990,0
390000,2,1,3,7,2160,3120,1909,0
539000,7,2.25,4,7,2070,7910,1961,0
569000,4,1.75,5,8,2200,19134,1956,0
611000,3,1,3,7,1850,5000,1922,0
760000,3,2.5,3,9,3000,125452,2004,0
732000,3,2,5,9,2330,10018,1954,0
1.68E+06,3,2.5,4,9,2990,13104,1939,1
919950,5,2.75,3,9,3210,6891,2014,0
400000,4,2.5,3,7,1960,7811,1978,0
785000,4,2.5,3,9,3230,21780,1993,0
835000,3,2.25,4,9,3280,50690,1964,0
640500,2,1.75,4,8,1760,7490,1939,0
310000,4,2.5,3,8,2350,8982,1988,0
355000,4,1,3,7,1150,7215,1969,0
685000,3,1.75,4,8,2160,7200,1960,0
202500,3,1,3,6,1050,8812,1943,0
540000,3,2.5,3,8,2420,5817,1998,0
295000,4,2.5,3,8,1850,5003,1999,0
518000,3,1,3,7,2100,7680,1927,0
250000,2,1.75,3,7,1370,3570,2005,0
330000,2,2,2,7,1600,217800,1972,0
481000,2,1,4,7,1330,3880,1924,0
898000,3,2.25,3,9,2650,12902,1977,0
570000,5,1.75,3,8,1900,9750,1969,0
475000,4,2.5,3,8,2530,15389,1997,0
265000,3,2.5,4,8,1630,5505,1988,0
380000,3,2.5,3,10,2060,17313,1984,1
790000,4,2.5,4,9,2420,8087,1987,0
620000,2,2.25,4,9,2090,5763,1985,0
709050,4,3.5,3,8,1960,7772,1997,0
296500,3,1,3,7,1380,7140,1948,0
475000,3,2.5,3,8,2230,35244,1982,0
440000,3,2.25,4,8,2050,10488,1976,0
405000,2,1,3,6,1470,3734,1942,0
269500,2,1,3,6,1100,5000,1943,0
520000,5,1.75,4,7,1720,7344,1961,0
229500,1,1,3,6,1890,11761,1948,0
335000,4,1.75,4,7,1520,9250,1961,0
680000,4,2.75,3,9,3230,39340,1998,0
1.39E+06,4,3.5,3,9,1830,3900,2008,0
740000,4,2.5,3,8,2510,7500,1961,0
270000,3,2.25,4,8,2060,9990,1962,0
510000,4,2,3,7,1760,4713,1911,0
300000,2,1,3,6,1570,10880,1949,0
1.30E+06,5,2.25,4,8,3380,9134,1956,0
675000,4,2,4,7,1800,4848,1940,0
925850,6,3.25,3,10,2980,10758,1991,0
255500,2,1,4,7,1870,56628,1965,0
450000,3,2.5,3,10,2910,20048,1989,0
280000,3,1,3,7,1600,103672,1968,0
245000,4,2.25,4,7,2060,9790,1963,0
344950,3,1,4,7,1440,7350,1972,0
381000,3,1.75,3,7,1500,8000,1969,0
1.95E+06,4,4,3,11,2800,11240,2001,0
1.50E+06,3,1.5,1,8,2850,16167,1955,0
232603,3,1.75,4,7,2140,11276,1976,0
220000,5,2.5,3,6,1370,7620,1925,0
600000,4,1.75,5,8,2080,7700,1977,0
239000,3,2.5,3,7,1360,7050,1994,0
